step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,16,0,0,0,16,0,0.0,0.0,13.080679129861407,0,0.0,0.944265730248654,0,0.0,0.9439990215362304,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9247753438883679,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9438780064374852,0,0.0,0.9377409104519792,0,0.0,0.9329909954851426,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9438083556173195,0,0.0,1.0,0,0.0
10.0,32,0,0,0,32,0,0.0,0.0,13.24998982223073,0,0.0,0.9718935776323228,0,0.0,0.9714378002699038,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9623530216250149,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9716542538286637,0,0.0,0.968921027956812,0,0.0,0.9664174099908478,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9716321884395758,0,0.0,1.0,0,0.0
15.0,40,0,4,0,40,0,4.0,0.1,10.64356307755267,1,1.0,0.7353917777461242,1,1.0,0.7270831977252497,0,0.0,1.0,0,0.0,1.0,0,0.0,0.967178200346874,0,0.0,0.9179277545957771,0,0.0,1.0,0,0.0,1.0,1,1.0,0.643401753427573,1,1.0,0.7534094127398495,0,0.0,0.7452083155309989,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9608599904282599,0,0.0,0.9326818114501334,4,4.0
20.0,56,0,9,0,56,0,37.0,0.6607142857142857,9.710332117582023,3,11.0,0.6552624494667285,2,9.0,0.6385200240663338,0,0.0,1.0,0,0.0,1.0,0,0.0,0.966499623719643,0,0.0,0.9091340098921492,0,0.0,1.0,0,0.0,1.0,2,9.0,0.5117885830516489,2,8.0,0.5385654780429362,0,0.0,0.8409409807563824,0,2.0,0.7049773415489127,0,0.0,1.0,0,0.0,1.0,0,0.0,0.947939658198694,0,0.0,0.9323553820558451,9,39.0
25.0,72,0,8,0,72,0,51.0,0.7083333333333334,9.198869326586411,0,4.0,0.6964076632236251,4,25.0,0.5631096665867428,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9735718707530919,0,0.0,0.9361176258432268,0,0.0,1.0,0,0.0,1.0,4,26.0,0.4931280114884493,0,3.0,0.6165604318824112,0,4.0,0.775188973498588,0,2.0,0.9121506515181425,0,0.0,1.0,0,2.0,0.38070096366472544,0,0.0,0.7185270979820134,0,0.0,0.6245178832460587,8,66.0
30.0,80,0,12,0,80,0,71.0,0.8875,8.861672742063714,1,5.0,0.6876307226792687,1,16.0,0.485400938394372,0,0.0,1.0,0,0.0,1.0,0,0.0,0.971573338734793,1,1.0,0.7075887982542018,0,0.0,1.0,0,0.0,1.0,5,50.0,0.41646182125102094,0,0.0,0.9253879519389837,0,4.0,0.8684233761552573,0,4.0,0.8238307291282243,0,0.0,1.0,0,4.0,0.758523427193492,2,6.0,0.552985838797189,2,8.0,0.23128056870912753,12,98.0
35.0,96,0,11,0,96,0,49.0,0.5104166666666666,8.710565716588537,3,17.0,0.5835727925708798,1,4.0,0.5547588470527268,0,2.0,0.372649464530373,0,0.0,1.0,0,0.0,0.7415332231583266,0,0.0,0.4485363612197345,0,2.0,0.5283148956564723,0,0.0,1.0,2,40.0,0.4355451008425306,0,0.0,0.944134181884404,2,8.0,0.8075748023347803,0,4.0,0.7895005330003309,0,0.0,0.8414080290430375,0,4.0,0.9331497192968267,3,20.0,0.45427527959202374,0,2.0,0.2157436336559042,11,103.0
40.0,112,0,6,0,112,0,24.0,0.21428571428571427,9.749719036474,0,11.0,0.6143658889097456,2,17.0,0.6495470125642704,0,4.0,0.8687330947189502,0,0.0,0.9194728154286389,2,8.0,0.5384665481839578,0,0.0,0.9769619502695177,0,2.0,0.8848425518443152,0,0.0,1.0,2,8.0,0.5218918207005032,0,0.0,0.9402217394774683,0,0.0,0.6396502632700231,0,6.0,0.861884886150662,0,4.0,0.827205005545589,0,0.0,0.8775458179508969,0,12.0,0.6385392578631418,0,4.0,0.4293547579797604,6,76.0
45.0,120,0,13,0,120,0,28.0,0.23333333333333334,9.563781402085635,2,4.0,0.6071494697379093,0,4.0,0.7925827152721759,0,4.0,0.9055282336378724,0,0.0,0.9324565514502006,0,1.0,0.5687935379240365,0,4.0,0.3977819001502374,0,2.0,0.9258939314702772,0,0.0,1.0,4,18.0,0.31852982375563815,0,0.0,0.9437858522876261,5,13.0,0.44599799671763396,2,10.0,0.6418596509908642,0,4.0,0.9082382830161314,0,0.0,0.9460692813386619,0,0.0,0.7917852075823365,0,4.0,0.8959656369362983,13,68.0
50.0,136,0,24,0,136,0,97.0,0.7132352941176471,8.2596585721903,0,1.0,0.6626468737621681,3,13.0,0.6926118153231491,2,6.0,0.07683041529138238,0,0.0,0.9117890964922373,0,0.0,0.8311425670501856,0,4.0,0.8836027224255477,0,2.0,0.4484482879916439,0,0.0,0.9234954371028556,7,46.0,0.4077741529611122,0,4.0,0.8288003718368966,7,45.0,0.35054561930661404,1,8.0,0.5266480796892649,2,6.0,0.1949447004239516,0,0.0,0.7662576092808434,2,3.0,0.6440047106747239,0,4.0,0.8990325816157939,24,142.0
