step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,16,0,0,0,16,0,0.0,0.0,12.545910644181893,0,0.0,0.9173302245195885,0,0.0,0.9190790931826714,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9020581909573817,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9133587281004061,0,0.0,0.9188199812126165,0,0.0,0.9081402731063288,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9205481434810245,0,0.0,1.0,0,0.0
10.0,32,0,0,0,32,0,0.0,0.0,13.25358103335537,0,0.0,0.9726100074127979,0,0.0,0.97450167134559,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9727823925206914,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9733467933350229,0,0.0,0.9726347616332603,0,0.0,0.9752397683169587,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9712307196449492,0,0.0,1.0,0,0.0
15.0,40,0,3,0,40,0,6.0,0.15,11.162962825436782,1,2.0,0.7719107491548629,1,2.0,0.7242416957640733,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7706305182534047,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9735678731709166,1,2.0,0.6747208863150248,0,0.0,0.9465756614661802,0,0.0,0.9391181747670964,0,0.0,0.9468866956668148,0,0.0,1.0,0,0.0,0.9631287646180101,0,0.0,0.9109829002582025,3,6.0
20.0,56,0,8,0,56,0,35.0,0.625,10.459031344277005,3,12.0,0.6781470673701138,3,12.0,0.6689389456120425,0,0.0,1.0,0,0.0,1.0,0,1.0,0.8410973187247965,0,2.0,0.6790808966709407,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9889771099397283,2,11.0,0.48262452661728256,0,0.0,0.9532691511712232,0,0.0,0.9258025723367842,0,0.0,0.9551426404711236,0,0.0,1.0,0,0.0,0.9537015031491244,0,0.0,0.9644446632336732,8,38.0
25.0,72,0,2,0,72,0,3.0,0.041666666666666664,9.996035072142464,1,6.0,0.6719244183072594,0,4.0,0.6661818739679123,0,0.0,0.9607716684661832,0,0.0,1.0,0,0.0,0.9923152646176465,0,2.0,0.9382982085401801,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9907413197923486,0,4.0,0.6284117448407376,0,2.0,0.7549574361722811,0,2.0,0.8188196367928088,0,0.0,0.9558239912228728,0,0.0,1.0,1,2.0,0.772277300883994,0,0.0,0.59632324394201,2,22.0
30.0,80,0,12,0,80,0,36.0,0.45,9.632939463576554,2,7.0,0.7448420087972762,2,5.0,0.6815312952923234,0,0.0,0.9245883653144471,0,0.0,1.0,0,0.0,0.6611316982237178,0,2.0,0.8686967091978929,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9493362945862028,0,0.0,0.9038834880638997,2,9.0,0.6754689952775516,2,6.0,0.5881448311619277,0,0.0,0.9671218782402011,0,4.0,0.8386800962098017,2,9.0,0.5198121458833895,2,8.0,0.27143464699894415,12,50.0
35.0,96,0,11,0,96,0,51.0,0.53125,8.602908160972497,0,0.0,0.7768739521874177,0,2.0,0.549050775026256,0,4.0,0.6157985748595495,0,0.0,1.0,2,7.0,0.4033624425556898,1,3.0,0.3163936009886882,0,0.0,1.0,0,0.0,1.0,0,4.0,0.777505407897817,1,2.0,0.6272521034045256,3,23.0,0.6788025645184524,4,24.0,0.5852495985719363,0,0.0,0.7406949117583201,0,4.0,0.9615006816724531,0,1.0,0.7340869955346481,0,5.0,0.2754995334304974,11,79.0
40.0,112,0,22,0,112,0,139.0,1.2410714285714286,8.907104571613415,2,2.0,0.7019671592355656,2,12.0,0.7204847205318092,1,7.0,0.7150171316519734,0,0.0,0.9268496225109603,4,24.0,0.4059673651102432,0,3.0,0.14440689003816623,0,2.0,0.3986217451793127,0,0.0,1.0,0,4.0,0.948618599338437,2,12.0,0.4960661186378756,5,42.0,0.48279522283410103,4,40.0,0.44722905085826375,2,8.0,0.4664407630616642,0,0.0,0.9551891285371856,0,0.0,0.9572614942769758,0,4.0,0.9474962381361851,22,160.0
45.0,120,0,20,0,120,0,191.0,1.5916666666666666,8.482864572819699,1,4.0,0.6767403143143441,0,6.0,0.7500702299325103,0,6.0,0.6730587148285282,0,0.0,0.9499585765611223,6,51.0,0.28847291140653997,0,0.0,1.0,0,4.0,0.8419281158808517,0,0.0,1.0,0,2.0,0.8022806513172177,0,7.0,0.5635942753229297,7,80.0,0.3173987337433707,4,62.0,0.08885147613387066,0,4.0,0.4899793655997449,2,7.0,0.22655270957650597,0,0.0,0.8843165336807419,0,4.0,0.9115172498488728,20,237.0
50.0,136,0,28,0,136,0,243.0,1.786764705882353,8.490070751448673,3,10.0,0.6087440448348698,2,7.0,0.5781169055012861,1,8.0,0.5608949134448908,0,0.0,0.9200971532791156,2,44.0,0.45739403283370866,0,4.0,0.684877653887759,0,6.0,0.9516681632489965,0,0.0,0.949920477844477,2,7.0,0.6039509923176958,0,0.0,0.9394663272712653,8,119.0,0.3966355830056002,4,84.0,0.5256924755008581,0,0.0,0.6332018838374671,2,17.0,0.6394615371081191,2,4.0,0.744749585290949,2,7.0,0.5084858200898821,28,317.0
55.0,152,0,26,0,152,0,127.0,0.8355263157894737,8.293088365418475,5,29.0,0.5357464393518918,0,4.0,0.5048325237754391,4,25.0,0.5564259282824122,1,5.0,0.325165522174772,0,6.0,0.7595246567565411,0,4.0,0.8845734724298655,1,7.0,0.5923356742757087,0,0.0,0.9427457566696567,0,2.0,0.6254302668942312,1,1.0,0.8236042753368487,5,109.0,0.49080186584607965,0,50.0,0.6868694059422707,0,8.0,0.4592176150038081,0,4.0,0.8743841206191274,3,16.0,0.48503238658627257,6,30.0,0.00261868619957904,26,300.0
60.0,160,0,36,0,160,0,235.0,1.46875,7.917915385056093,6,58.0,0.48387019796711483,1,4.0,0.6137845532677683,4,41.0,0.25134823856237226,1,10.0,0.776964895069885,4,17.0,0.543717979554231,0,2.0,0.8523508993797226,1,6.0,0.44268012316812044,0,4.0,0.6253172684794631,0,4.0,0.8458168028408855,3,10.0,0.46742144620469056,2,46.0,0.4827559383281766,2,10.0,0.5305967654050131,0,8.0,0.8793763211266388,0,0.0,0.9185093084150712,5,39.0,0.3321997229908087,7,65.0,1.711926523069322e-06,36,324.0
65.0,176,0,32,0,176,0,229.0,1.3011363636363635,7.80610951669023,4,50.0,0.4387033888066688,0,4.0,0.6321104691317259,4,61.0,0.0,0,4.0,0.8813216265037249,7,46.0,0.37473163894554334,0,0.0,0.7574418278188001,3,17.0,0.6174933127564024,0,6.0,0.7995272120516047,0,2.0,0.8754654134458071,1,7.0,0.4328928416829194,4,43.0,0.2923763366749398,1,17.0,0.5951464620446034,0,6.0,0.9291328512406382,0,4.0,0.45859665081102596,1,28.0,0.3939976963500805,7,106.0,0.1281056772643778,32,401.0
70.0,188,0,34,4,192,0,277.0,1.4734042553191489,8.353901665025555,3,19.0,0.5457658827598827,0,4.0,0.8927436806946556,0,36.0,0.6426767634887597,0,2.0,0.7633992347217246,9,85.0,0.22473560888595523,3,6.0,0.007399656225341792,0,8.0,0.5969626808580576,0,6.0,0.9401324999880364,1,3.0,0.6743109013258092,1,6.0,0.8216114464983643,8,66.0,0.2957182429507208,1,12.0,0.5705047715863182,1,6.0,0.46346129079258336,0,4.0,0.8186861163840534,0,3.0,0.7610640178103538,7,143.0,0.5532703640973113,34,409.0
75.0,186,0,47,14,200,0,436.0,2.3440860215053765,7.363338447979442,2,17.0,0.4389416096142523,0,4.0,0.8423663076199785,0,0.0,0.9303971522992306,1,5.0,0.5363705820669991,11,136.0,0.1712774679306571,0,7.0,0.2240716349534591,0,0.0,0.5601970500523926,2,9.0,0.5896491451356016,1,3.0,0.48340985999538466,1,1.0,0.7873151301038103,10,116.0,0.22577729814038,6,30.0,0.4165493737723022,4,28.0,0.1035677428656315,0,4.0,0.8738687031834268,2,7.0,0.6416263253209517,7,176.0,0.5392457127861978,47,543.0
80.0,200,0,64,16,216,0,528.0,2.64,6.883348077542293,5,30.0,0.5021179194565037,2,6.0,0.5336306129468992,0,2.0,0.8538662713205015,5,22.0,0.5224235623832711,13,194.0,0.23977620727766732,0,0.0,0.9313696277350294,1,1.0,0.4158426006940694,5,28.0,0.33047573276792963,1,6.0,0.823850516396744,2,9.0,0.6272742617439075,13,175.0,0.3546041148716472,7,60.0,0.18306010306195364,0,20.0,0.6649870100860373,0,0.0,0.5656149605493109,4,22.0,0.4994506162358157,6,145.0,0.26465678028495615,64,720.0
