step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,16,0,0,0,16,0,0.0,0.0,13.71461405398749,0,0.0,0.987829452437506,0,0.0,0.9869450409639722,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9870450608759382,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9875733980536237,0,0.0,0.9864744153102598,0,0.0,0.9863120647336956,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9871066991707224,0,0.0,1.0,0,0.0
10.0,32,0,0,0,32,0,0.0,0.0,13.199345513516079,0,0.0,0.9216687584956565,0,0.0,0.9535493720245527,0,0.0,1.0,0,0.0,1.0,0,0.0,0.902823155248851,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9571716088428522,0,0.0,0.9531574062933601,0,0.0,0.9520513009378672,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9549831940491794,0,0.0,1.0,0,0.0
15.0,40,0,2,0,40,0,4.0,0.1,11.659416056819001,1,2.0,0.7806483394159957,1,2.0,0.7215471154824913,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9543877086013103,0,0.0,0.7166987419755081,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8749668493873946,0,0.0,0.6731982218366996,0,0.0,0.9522489560528292,0,0.0,0.9893422932309366,0,0.0,0.9726857337966328,0,0.0,1.0,0,0.0,0.9706339464796597,0,0.0,0.9854787593070826,2,4.0
20.0,56,0,7,0,56,0,32.0,0.5714285714285714,10.226290888605291,2,11.0,0.6370324164858272,2,10.0,0.6408261375551033,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9275975935005002,0,0.0,0.9376049384656379,0,0.0,1.0,0,0.0,1.0,1,2.0,0.5139902785552138,2,9.0,0.5488138667956268,0,0.0,0.9503673363222145,0,0.0,0.9532447104704435,0,0.0,0.8090867476879775,0,0.0,1.0,0,0.0,0.9283679124953824,0,0.0,0.9570778389826626,7,32.0
25.0,72,0,0,0,72,0,0.0,0.0,9.937525312860213,0,4.0,0.678263038196533,0,2.0,0.6045177374829397,0,0.0,0.6058091177361297,0,0.0,1.0,0,0.0,0.9454376359364708,0,0.0,0.7803254563830209,0,0.0,1.0,0,0.0,1.0,0,3.0,0.6853550759307933,0,3.0,0.6098447508274674,0,4.0,0.7846399734671076,0,4.0,0.6768474674801613,0,4.0,0.4250532085532516,0,4.0,0.5042141954451622,0,0.0,0.957152639909542,0,0.0,0.9873038636990401,0,28.0
30.0,80,0,7,0,80,0,21.0,0.2625,10.661303367488891,2,4.0,0.7069509350387224,2,7.0,0.5696728856723534,0,0.0,0.9711900258176674,0,0.0,1.0,0,0.0,0.932285856597502,2,7.0,0.44553028849484083,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9527974128289505,0,0.0,0.915719180952463,0,4.0,0.7531812886847006,1,7.0,0.7280300462385161,0,4.0,0.9148573942330124,0,4.0,0.8408148336408985,0,0.0,0.7926875062674196,0,0.0,0.9595218059839448,7,37.0
35.0,96,0,5,0,96,0,15.0,0.15625,9.904620154908429,0,0.0,0.6685964361324498,0,7.0,0.582971220782466,0,0.0,0.8369233660140699,0,0.0,1.0,0,0.0,0.718591528774729,0,2.0,0.6053437339120242,0,4.0,0.4226940288380445,0,0.0,1.0,1,5.0,0.6497627334575625,0,0.0,0.8223432919827136,2,13.0,0.722552132681231,0,4.0,0.7814934823599918,0,8.0,0.7375908107016462,0,2.0,0.8502906695384784,2,5.0,0.5437968586926478,0,0.0,0.9064787406142888,5,50.0
40.0,112,0,18,0,112,0,61.0,0.5446428571428571,8.990636392498041,2,7.0,0.734222861368221,2,10.0,0.6832887710564712,1,4.0,0.6211483162574721,0,0.0,0.9646312627508709,3,7.0,0.4457854829337354,0,0.0,0.9110838498074028,0,4.0,0.9005368740491319,0,0.0,1.0,1,10.0,0.7277658883809219,1,2.0,0.5736271546540606,4,24.0,0.4273875107351993,2,6.0,0.2449316173153804,2,11.0,0.5441999401715667,0,0.0,0.7380779315618651,0,0.0,0.7951568512875745,0,2.0,0.3708382338976101,18,87.0
45.0,120,0,9,0,120,0,45.0,0.375,8.66619623119014,0,2.0,0.6315401753243562,0,9.0,0.7468076659743955,0,4.0,0.539071028290436,0,0.0,0.8871582080716607,4,25.0,0.334961093762827,1,1.0,0.0036064955346695733,0,4.0,0.9010841432348929,0,0.0,1.0,3,22.0,0.611221067301552,0,0.0,0.5865707727460805,1,21.0,0.3908993747810896,0,9.0,0.2315492395181909,0,9.0,0.575748327648411,0,2.0,0.45277520570398644,0,0.0,0.9405490352432473,0,8.0,0.7527574191532553,9,116.0
50.0,136,0,12,0,136,0,29.0,0.21323529411764705,8.914468380911144,2,7.0,0.6212627574289505,2,7.0,0.5330607031189578,1,6.0,0.6239164620224504,1,1.0,0.6260519510308469,0,19.0,0.5156583370073042,1,8.0,0.22746856752532305,1,7.0,0.30891808104028423,0,0.0,0.9700105272529005,0,7.0,0.4206083003416774,0,0.0,0.9416148389605595,1,9.0,0.7665059039352601,0,7.0,0.8183529091980651,2,10.0,0.2464199449006647,0,4.0,0.8331429664445763,1,1.0,0.6924662243407268,0,8.0,0.8919740915600337,12,101.0
