step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,16,0,0,0,16,0,0.0,0.0,12.806655750958491,0,0.0,0.9532614372063022,0,0.0,0.949637643277885,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9502323709477635,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9453999062537075,0,0.0,0.9578649987926875,0,0.0,0.9550097039396883,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9495574816373358,0,0.0,1.0,0,0.0
10.0,32,0,0,0,32,0,0.0,0.0,13.086094490914942,0,0.0,0.9707971948658608,0,0.0,0.9737527518649848,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9726765525041375,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9729372221899204,0,0.0,0.9782380284098244,0,0.0,0.9738240440214326,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9760754965090913,0,0.0,1.0,0,0.0
15.0,40,0,1,0,40,0,1.0,0.025,12.061385265125738,1,1.0,0.7975116213983606,0,0.0,0.8115015509623368,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9720908301764425,0,0.0,0.9463366011939911,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8955453759363001,0,0.0,0.9484786767883011,0,0.0,0.9592267677815141,0,0.0,0.9237171468307926,0,0.0,1.0,0,0.0,0.9641923953662702,0,0.0,0.9643590353298197,0,0.0,0.9523789182937276,1,1.0
20.0,56,0,6,0,56,0,16.0,0.2857142857142857,11.110092451639577,2,8.0,0.7416235171698768,2,6.0,0.6148398518432688,0,0.0,1.0,0,0.0,1.0,0,0.0,0.959043510650349,0,0.0,0.951759674027282,0,0.0,1.0,0,0.0,1.0,2,2.0,0.5402690861231396,0,0.0,0.9587569645688285,0,0.0,0.9620288110331501,0,0.0,0.9633998246327389,0,0.0,1.0,0,0.0,0.9578804307307545,0,0.0,0.9552626479455418,0,0.0,0.9539325009818042,6,16.0
25.0,72,0,0,0,72,0,0.0,0.0,10.579636802274443,0,1.0,0.6583964462164096,0,3.0,0.6849881653992801,0,0.0,1.0,0,0.0,0.8958271573150527,0,0.0,0.9427224668186867,0,0.0,0.9624624334404345,0,0.0,1.0,0,0.0,1.0,0,3.0,0.6175168106125685,0,0.0,0.947842334220073,0,4.0,0.7894564832470189,0,4.0,0.6597004712397385,0,2.0,0.40996039425188857,0,0.0,0.9360373184617864,0,0.0,0.7966767771078518,0,0.0,0.9551146847575245,0,17.0
30.0,80,0,7,0,80,0,22.0,0.275,10.950773549361026,3,8.0,0.6211151838561775,2,5.0,0.6493061960525358,0,0.0,0.9324371574767485,0,0.0,0.927663345840204,0,0.0,0.9429345894096414,0,0.0,0.9194787000312643,0,0.0,0.9471051129924262,0,0.0,1.0,0,0.0,0.8662429426444059,0,0.0,0.9275893254592673,0,4.0,0.9341968201318216,1,9.0,0.7078467711679657,0,2.0,0.8228665069417449,0,0.0,0.9602834619997629,1,4.0,0.4829550729954668,0,0.0,0.963141537073479,7,32.0
35.0,96,0,10,0,96,0,48.0,0.5,10.14723561918448,5,28.0,0.5222605244395099,0,0.0,0.67314512450581,0,0.0,0.9457743885879755,0,0.0,0.8857768749903351,1,1.0,0.734442946184616,0,0.0,0.9433894792038044,0,0.0,0.95196904433156,0,0.0,0.9609004041549962,0,4.0,0.6060164147352497,1,1.0,0.7540906339898445,0,4.0,0.8903803124929058,3,20.0,0.6154447425231125,0,2.0,0.8338311149938307,0,0.0,0.8824792223556539,0,3.0,0.6077515854072678,0,3.0,0.46899252019451476,10,66.0
40.0,112,0,19,0,112,0,79.0,0.7053571428571429,9.264659980911414,1,25.0,0.6065053089533453,2,10.0,0.538534549913664,1,1.0,0.7378728939979361,0,0.0,0.909132805636714,3,10.0,0.48352701227235734,0,0.0,0.9693449786787254,0,0.0,0.9179666719418998,0,0.0,0.9203458961656411,3,12.0,0.6663439875393942,2,7.0,0.51740664486665,1,3.0,0.7626766524878272,6,42.0,0.3193198428009882,0,2.0,0.8007177319995418,0,0.0,0.9548382531222241,0,0.0,0.9087491497000804,0,3.0,0.8746817463392352,19,115.0
45.0,120,0,17,0,120,0,65.0,0.5416666666666666,7.999152214105489,2,5.0,0.6303108147217972,0,7.0,0.709406762123353,2,7.0,0.5374483383593369,0,0.0,0.8274685685814765,4,27.0,0.37111330989426805,1,1.0,5.690534963092159e-05,1,1.0,0.34805728681781134,0,0.0,0.9217170795030322,0,8.0,0.7182101580501783,0,0.0,0.6147938852204766,3,14.0,0.46917910094264487,4,41.0,0.1176574317631152,0,6.0,0.21673009775737617,0,4.0,0.3168685879744157,0,0.0,0.8588644508031743,0,3.0,0.89345628591457,17,124.0
50.0,136,0,27,0,136,0,122.0,0.8970588235294118,8.726786161631688,1,1.0,0.6562531802768257,0,4.0,0.8519997969277783,3,22.0,0.6083098105100593,2,3.0,0.11578115537795809,0,19.0,0.5708114357091792,1,10.0,0.31257997309047036,3,13.0,0.3061063045246552,0,0.0,0.48461711509980215,2,6.0,0.6075007281516126,0,0.0,0.9551933058355514,5,39.0,0.3901326959537993,3,27.0,0.5861032338855581,3,18.0,0.7141511525608389,1,9.0,0.7440217091750126,2,4.0,0.736895688100202,1,2.0,0.6133438629702432,27,177.0
