step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,16,0,0,0,16,0,0.0,0.0,13.0862070091342,0,0.0,0.9670757980171903,0,0.0,0.9684186583799215,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9681858953316386,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9655773400863679,0,0.0,0.9723784502328773,0,0.0,0.9695319181236035,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9718423378577405,0,0.0,1.0,0,0.0
10.0,32,0,0,0,32,0,0.0,0.0,12.772980844303513,0,0.0,0.9572114861952342,0,0.0,0.9622147288554557,0,0.0,1.0,0,0.0,1.0,0,0.0,0.959020537628825,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9577398917672986,0,0.0,0.969703437869622,0,0.0,0.8907532502817384,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8852915438427483,0,0.0,1.0,0,0.0
15.0,40,0,2,0,40,0,4.0,0.1,11.394132937335334,0,0.0,0.8280144586634155,0,0.0,0.9625586311491819,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9621340521456517,0,0.0,0.9696337136625841,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7347037982656315,0,0.0,0.9746813251759842,1,2.0,0.6787914634071242,0,0.0,0.9609508885711414,0,0.0,1.0,0,0.0,0.978038975532857,1,2.0,0.6351188224436476,0,0.0,1.0,2,4.0
20.0,56,0,5,0,56,0,12.0,0.21428571428571427,9.855434277323923,2,5.0,0.6934057289768281,1,1.0,0.8332565529204871,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9480500683817258,0,0.0,0.9716007588288672,0,0.0,1.0,0,0.0,1.0,2,6.0,0.557363917474078,0,0.0,0.7104265516170395,0,1.0,0.6481887398012824,0,2.0,0.7010390726137109,0,0.0,1.0,0,0.0,0.6342149847616125,0,0.0,0.8079704053942576,0,2.0,0.43177346661717636,5,17.0
25.0,72,0,15,0,72,0,64.0,0.8888888888888888,9.448145334527332,4,21.0,0.6260413735806901,1,6.0,0.7317737283989061,0,0.0,1.0,0,0.0,1.0,2,3.0,0.6496674615687905,0,0.0,0.6810250560012502,0,0.0,1.0,0,0.0,1.0,5,24.0,0.48871558952148303,2,8.0,0.5611847940488788,0,0.0,0.977258142595687,0,2.0,0.8631121195158374,0,0.0,1.0,1,2.0,0.42185446276578625,0,0.0,0.977705368334419,0,2.0,0.940469597960373,15,68.0
30.0,80,0,20,0,80,0,121.0,1.5125,7.573412077854769,0,15.0,0.5483571387454178,4,21.0,0.5470078072130108,0,0.0,1.0,0,0.0,1.0,3,14.0,0.4427343352541832,1,3.0,0.1763291852537535,0,0.0,1.0,0,0.0,1.0,6,50.0,0.3559107832937848,4,24.0,0.4388861481674553,0,4.0,0.8033889591281018,0,2.0,0.8699103636700909,0,0.0,1.0,2,9.0,0.00023840032108784882,0,0.0,0.5876959235281923,0,2.0,0.9050040792374079,20,144.0
35.0,96,0,19,0,96,0,80.0,0.8333333333333334,6.748952610142098,3,8.0,0.6674671954353274,6,46.0,0.334389927318446,0,0.0,1.0,0,4.0,0.4185574027727431,0,6.0,0.5375277685665142,0,4.0,0.3690913815870796,0,2.0,0.47655202132436947,0,0.0,1.0,2,44.0,0.5409614210945581,0,14.0,0.516939309576724,1,5.0,0.7548842065122234,2,6.0,0.10144502513223219,0,4.0,0.5110083424204372,0,4.0,0.42230753366646556,2,9.0,0.4635310115239621,3,8.0,0.3083086468649473,19,164.0
40.0,112,0,7,0,112,0,21.0,0.1875,8.864566622715712,1,5.0,0.6382869656712539,2,42.0,0.4689977478874299,0,4.0,0.38149402035395474,0,4.0,0.978861141261117,0,0.0,0.881830674988622,0,4.0,0.8758288050338566,0,2.0,0.9347720291683103,0,0.0,1.0,1,6.0,0.6928834686693551,0,0.0,0.8683340351363965,3,17.0,0.6862079225055239,0,14.0,0.24002364197417406,0,8.0,0.7615928660800972,0,4.0,0.9112061480141671,0,3.0,0.5921179750488479,0,13.0,0.23203819843820184,7,126.0
45.0,120,0,8,0,120,0,23.0,0.19166666666666668,9.865262632098267,3,11.0,0.6117033723528474,0,8.0,0.7298204854924749,0,4.0,0.8922528419010971,0,4.0,0.6827499882868419,0,0.0,0.9714072279308575,0,4.0,0.9065169271123293,0,2.0,0.9569774800600843,0,0.0,1.0,2,3.0,0.50304997356305,0,2.0,0.6568964888050763,1,15.0,0.4263259590394212,0,8.0,0.7905651599695355,0,8.0,0.8462718023617287,0,4.0,0.8792453543474397,0,0.0,0.8597128210218413,2,12.0,0.6933048876503678,8,85.0
50.0,136,0,22,0,136,0,84.0,0.6176470588235294,8.359310741522162,0,7.0,0.6527882292305276,2,11.0,0.640039366302513,0,4.0,0.8884052954312265,1,6.0,0.005762469076839127,0,0.0,0.95656233638554,2,7.0,0.4432330435118551,0,0.0,1.0,0,0.0,0.9548831057548627,4,19.0,0.3934404318732655,2,9.0,0.6765414380818883,6,31.0,0.33226885240174947,0,8.0,0.8906164535853874,1,10.0,0.59881569094764,2,10.0,0.3260162903400724,0,0.0,0.9719666158854697,2,20.0,0.702739012543397,22,142.0
