step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,16,0,0,0,16,0,0.0,0.0,13.361459035830908,0,0.0,0.9440171133148566,0,0.0,0.9444155712314515,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9405053728349683,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9435208964771983,0,0.0,0.9435327260924338,0,0.0,0.9413002006878635,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9366128501896973,0,0.0,1.0,0,0.0
10.0,32,0,0,0,32,0,0.0,0.0,13.89344892630389,0,0.0,0.9849169589712177,0,0.0,0.9855886690200757,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8932955781548269,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9856371904796607,0,0.0,0.9832198001630281,0,0.0,0.9834358015617688,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9854885812990228,0,0.0,1.0,0,0.0
15.0,40,0,1,0,40,0,2.0,0.05,11.484526203577076,0,0.0,0.7766740198793907,0,0.0,0.9151801691674329,0,0.0,1.0,0,0.0,1.0,1,2.0,0.7673425544404425,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9800398172886409,0,0.0,0.9805940104959889,0,0.0,0.6401245164175824,0,0.0,0.9462130795210808,0,0.0,0.984937189690321,0,0.0,0.9584745643845711,0,0.0,0.6277562288014469,0,0.0,1.0,1,2.0
20.0,56,0,7,0,56,0,26.0,0.4642857142857143,10.017871834802577,2,8.0,0.6673124003865925,0,0.0,0.9476142800210614,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7424730801775811,0,2.0,0.6170985947036024,0,0.0,1.0,0,0.0,1.0,1,2.0,0.7475247372086111,0,0.0,0.9523186502087844,2,9.0,0.48352842863681433,0,0.0,0.9173446594497068,0,0.0,0.9273372429939551,0,0.0,0.914909203502748,2,7.0,0.43246576550161453,0,0.0,1.0,7,28.0
25.0,72,0,10,0,72,0,58.0,0.8055555555555556,9.633298717526547,0,1.0,0.6943521437649111,0,0.0,0.8220533279628837,0,0.0,0.9138771766116682,0,0.0,0.9423494423201356,0,0.0,0.9394805315224992,0,0.0,0.8626343779560373,0,0.0,1.0,0,0.0,1.0,2,9.0,0.5557171546456394,0,0.0,0.9631434621299098,4,24.0,0.3910415002047468,0,0.0,0.9255439558527729,0,0.0,0.9504922480047785,0,0.0,0.9445076092570699,4,25.0,0.3847491315305869,0,0.0,0.9276821808439739,10,59.0
30.0,80,0,17,0,80,0,114.0,1.425,9.244070168343558,2,4.0,0.6911030276533366,2,6.0,0.49404541395935053,0,0.0,0.9500256022751766,0,0.0,0.9610510307664588,0,0.0,0.9039885629519414,0,0.0,0.8537169888465685,0,0.0,1.0,0,0.0,1.0,0,2.0,0.6916994297416549,0,0.0,0.9470572814657242,7,56.0,0.4949475169798672,0,0.0,0.9714077074650974,0,4.0,0.3722612725086175,0,0.0,0.9861149843882784,6,52.0,0.2994387132825966,0,0.0,0.9685478111059189,17,124.0
35.0,96,0,22,0,96,0,144.0,1.5,8.982514103129297,4,17.0,0.5268743193525766,4,24.0,0.4591165253899777,0,0.0,0.9647227474096434,0,0.0,0.9500410850307243,2,3.0,0.6343099120476463,2,4.0,0.41612439143838204,0,0.0,0.9829603500881443,0,0.0,1.0,0,0.0,0.9569891479259063,0,0.0,0.9726344333981747,8,93.0,0.5475928566310089,0,0.0,0.97597124991127,0,4.0,0.8312562706098564,0,0.0,0.9427337680015532,2,46.0,0.35167660464095424,0,4.0,0.7572517621294091,22,195.0
40.0,112,0,21,0,112,0,222.0,1.9821428571428572,9.26182759615507,6,42.0,0.5078594738657042,4,44.0,0.48291531216486694,0,0.0,1.0,0,0.0,0.9589842824415338,0,0.0,0.7274929559763444,0,10.0,0.3281354875182472,0,2.0,0.7337453630602857,0,0.0,0.9334170015766275,0,0.0,0.9701526098511659,0,0.0,0.9771854937066483,10,135.0,0.4469259567682745,0,0.0,0.9368814497126007,0,4.0,0.888217696006061,0,0.0,0.9635562942236131,0,7.0,0.7514527360840382,1,5.0,0.6543235000814741,21,249.0
45.0,120,0,26,0,120,0,281.0,2.341666666666667,9.20647462107373,8,77.0,0.42078833859421655,1,25.0,0.5195585458630679,0,0.0,0.7664710282965641,0,0.0,0.9380284108018477,0,0.0,0.9581455794431042,1,5.0,0.763981333046817,0,1.0,0.8616096032989142,0,0.0,0.951950391371175,0,4.0,0.7766824197515635,0,0.0,0.953269033323918,12,188.0,0.27739170491589615,0,0.0,0.9489661206898912,0,0.0,0.8335415625700929,0,0.0,0.9528669862396377,2,3.0,0.722849917422959,2,15.0,0.7175609224214657,26,318.0
50.0,136,0,30,0,136,0,407.0,2.9926470588235294,8.805424686585914,9,121.0,0.38751130767931474,2,10.0,0.4952281902814372,0,0.0,0.9567185093927378,0,0.0,0.970853900828176,0,0.0,0.7922752269759071,0,4.0,0.8533873144763348,0,1.0,0.8546847534225185,0,0.0,0.9697896598942557,0,4.0,0.9240542632360932,0,0.0,0.9621841014084714,14,254.0,0.2535877835625108,0,0.0,1.0,0,0.0,0.9563470212087117,0,0.0,0.9526814025142345,5,22.0,0.5883491060882189,0,5.0,0.5756655936276631,30,421.0
