step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,16,0,0,0,16,0,0.0,0.0,13.118648342183047,0,0.0,0.9448608446327524,0,0.0,0.9453343625869268,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9536177206747904,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9467725171118961,0,0.0,0.9466583826758099,0,0.0,0.9451330582763913,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9508477572250997,0,0.0,1.0,0,0.0
10.0,32,0,0,0,32,0,0.0,0.0,13.29114311207788,0,0.0,0.9680523703537625,0,0.0,0.9673580681373795,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8870304210438007,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9708944627963012,0,0.0,0.9717488962784002,0,0.0,0.9704882756538468,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9297581315673734,0,0.0,1.0,0,0.0
15.0,40,0,0,0,40,0,0.0,0.0,11.286732043529316,0,0.0,0.7852782050155113,0,0.0,0.7625405372629944,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9726949791062277,0,0.0,0.730293970765684,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7086861235160842,0,0.0,0.6988478700483112,0,0.0,0.991097158030812,0,0.0,0.9566491665020357,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9469015673789798,0,0.0,0.7844476071328397,0,0.0
20.0,56,0,8,0,56,0,29.0,0.5178571428571429,10.205538901957969,2,8.0,0.677745669792624,2,7.0,0.6284375976273495,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9509481789266673,0,0.0,0.9518550797929489,0,0.0,1.0,0,0.0,1.0,2,7.0,0.4780358901928094,2,7.0,0.536206347345254,0,0.0,0.9569269846944186,0,0.0,0.9637746223642566,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9383823760902894,0,0.0,0.9549244225033321,8,29.0
25.0,72,0,0,0,72,0,0.0,0.0,10.153408384499338,0,3.0,0.6583850991015308,0,2.0,0.6775124342106061,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9415973172202672,0,0.0,0.9678542132090295,0,0.0,0.9780275983160458,0,0.0,1.0,0,3.0,0.6393169862106799,0,3.0,0.6548180167703281,0,4.0,0.6807889390712241,0,4.0,0.7659994910063217,0,4.0,0.4794427009819249,0,4.0,0.4776690346698361,0,0.0,0.8480271609611988,0,0.0,0.9402425990556579,0,27.0
30.0,80,0,7,0,80,0,18.0,0.225,11.001980652654188,1,4.0,0.6955120071488392,2,6.0,0.6753805516461449,0,0.0,0.9330415014751963,0,0.0,1.0,0,0.0,0.947673329264432,0,0.0,0.9161823385466116,0,0.0,0.9746555117320987,0,0.0,1.0,0,0.0,0.8638539298201113,0,0.0,0.854792545723178,2,9.0,0.6761658994588634,0,4.0,0.9205770451530992,0,4.0,0.8737619281336934,0,4.0,0.8708269771842146,2,3.0,0.49321692117798893,0,0.0,1.0,7,34.0
35.0,96,0,4,0,96,0,5.0,0.052083333333333336,10.33044838738311,1,4.0,0.7023016452000885,0,0.0,0.5764400423954782,0,0.0,0.904183109759777,0,0.0,1.0,0,0.0,0.9349545513721182,1,2.0,0.42246046523157954,0,0.0,0.9612608853734617,0,0.0,0.9780275983160458,2,6.0,0.528928373739886,0,0.0,0.9514097177035357,0,6.0,0.7680581741366345,0,8.0,0.827769935954668,0,4.0,0.9505635585599281,0,4.0,0.9133286261574894,0,1.0,0.674095438382036,0,2.0,0.4144180814716309,4,37.0
40.0,112,0,13,0,112,0,51.0,0.45535714285714285,9.168185327059108,1,6.0,0.6850963367115653,2,9.0,0.7000194342550635,0,0.0,0.9208039419706383,0,0.0,0.9147519038620702,0,0.0,0.7926296855638648,4,18.0,0.40474278668560776,0,0.0,1.0,0,0.0,0.9493864435595951,3,18.0,0.643181191919265,0,0.0,0.61926768968307,1,6.0,0.5112245636596552,1,10.0,0.5927536107151599,1,6.0,0.24821880506321697,0,0.0,0.8651853486484296,0,0.0,0.9692917002867013,0,4.0,0.9087158777526091,13,77.0
45.0,120,0,23,0,120,0,115.0,0.9583333333333334,7.93296206573486,0,1.0,0.6683065499191733,4,25.0,0.5777217215633768,0,0.0,1.0,0,0.0,0.8721805942281403,1,4.0,0.6125055906477684,4,38.0,0.20738544747040635,0,0.0,1.0,0,0.0,0.45611633320091116,0,11.0,0.6919332913068376,0,0.0,0.8006757065082152,1,9.0,0.4316830473602543,6,31.0,0.422761001724069,6,31.0,0.11420828839924063,0,1.0,0.7576543177455043,1,6.0,0.5640304423420969,0,4.0,0.9221839218298462,23,161.0
50.0,136,0,18,0,136,0,92.0,0.6764705882352942,7.98549026239197,1,2.0,0.7554809886170023,0,15.0,0.5529116793466256,0,0.0,0.9727021094393974,1,2.0,0.5682110275761318,0,0.0,0.632142559216995,1,32.0,0.22004535161540167,0,2.0,0.4781925026697243,2,8.0,0.4707128130943508,1,5.0,0.616158919671652,0,0.0,0.9409760493527924,1,11.0,0.6773298844855133,3,39.0,0.17439727679429498,6,61.0,0.4503385239042541,0,1.0,0.8323851354972183,2,15.0,0.6316179788796841,0,2.0,0.8159955978726018,18,195.0
