step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,16,0,0,0,16,0,0.0,0.0,13.008339999084214,0,0.0,0.943039345204707,0,0.0,0.9449649782869034,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9448518581644332,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.948993019701285,0,0.0,0.9507494241191179,0,0.0,0.9430822966308435,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9492971275733164,0,0.0,1.0,0,0.0
10.0,32,0,0,0,32,0,0.0,0.0,13.15060973774693,0,0.0,0.9517709739205318,0,0.0,0.9520226899997823,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9526316443195066,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9492410691821146,0,0.0,0.9545808349729583,0,0.0,0.9508580079677081,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8945482182703782,0,0.0,1.0,0,0.0
15.0,40,0,0,0,40,0,0.0,0.0,12.089045378656772,0,0.0,0.7448849509317053,0,0.0,0.7702596904456552,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9551566571068202,0,0.0,0.9804023116067173,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9359946619831252,0,0.0,0.9018181563408109,0,0.0,0.9387125738238496,0,0.0,0.9461176166053902,0,0.0,0.9258057758285183,0,0.0,0.9253799076359644,0,0.0,0.9517734894500597,0,0.0,0.6087777412006032,0,0.0
20.0,56,0,8,0,56,0,17.0,0.30357142857142855,11.083617084115442,3,8.0,0.6899552521286055,3,7.0,0.6247901321613363,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9663570215250282,0,0.0,0.9358373943543572,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9467400200698335,2,2.0,0.6054978438253295,0,0.0,0.9707610640530806,0,0.0,0.9279089616202021,0,0.0,0.8660916890149115,0,0.0,0.8428246318650946,0,0.0,0.9609227565333632,0,0.0,0.919126728549685,8,17.0
25.0,72,0,3,0,72,0,5.0,0.06944444444444445,10.156423558616666,0,6.0,0.7381168779158905,0,7.0,0.7125715545894895,0,0.0,1.0,0,0.0,0.6734473047835362,0,0.0,0.9717828287057737,0,0.0,0.9277447180290512,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9862930373182671,0,1.0,0.6385749375205918,1,4.0,0.5629886530071457,0,2.0,0.700359095052701,1,2.0,0.7061222114513447,0,2.0,0.46267883053694525,1,1.0,0.7014169612594829,0,0.0,0.9316989636763947,3,25.0
30.0,80,0,10,0,80,0,30.0,0.375,9.818722164192517,1,2.0,0.7006661334262378,2,3.0,0.6351214299726338,0,2.0,0.7771188269446109,0,0.0,0.9265974960195102,0,0.0,0.7082799405141216,0,0.0,0.5863283863784433,0,0.0,0.9293895497608983,0,0.0,1.0,0,0.0,0.9329469609453251,0,0.0,0.9594209223861828,3,15.0,0.6036105321782158,2,8.0,0.5853641247488055,0,0.0,0.9189802060390695,0,4.0,0.7979346800526911,2,8.0,0.4885852790566119,0,0.0,0.8868098228395469,10,42.0
35.0,96,0,5,0,96,0,14.0,0.14583333333333334,9.496074896665212,1,1.0,0.5972637882518501,0,5.0,0.5086154386107091,0,2.0,0.9183421878410957,0,0.0,0.30145084084469986,1,3.0,0.5533877400595939,2,9.0,0.3794483805467482,0,0.0,0.9665066334581942,0,0.0,1.0,0,4.0,0.7857082078149339,1,1.0,0.7470090028770444,0,9.0,0.6977606799898189,0,9.0,0.7509508767842772,0,4.0,0.7295073334510911,0,4.0,0.9195157211105888,0,2.0,0.5815822974654518,0,2.0,0.34596383822059207,5,55.0
40.0,112,0,18,0,112,0,65.0,0.5803571428571429,8.589681335541519,3,12.0,0.6568565709716748,3,16.0,0.6161752672751495,0,2.0,0.8769763192838784,1,3.0,0.47396603519681907,0,1.0,0.6279639535126024,4,23.0,0.0009678082862891114,0,0.0,1.0,0,0.0,0.918635069624858,0,4.0,0.7970405468818466,2,8.0,0.5513998181162099,1,4.0,0.5840967937244039,2,10.0,0.5198779786450872,1,6.0,0.7763803062710283,1,5.0,0.09523995469462433,0,0.0,0.9516064785408087,0,4.0,0.8406084307710091,18,98.0
45.0,120,0,11,0,120,0,68.0,0.5666666666666667,7.961514526280892,0,6.0,0.5947801346443073,0,12.0,0.687449409838324,2,4.0,0.3821932419669208,0,2.0,0.5505714947555946,0,0.0,0.9573369765299825,4,47.0,0.47934210138815825,0,0.0,0.7438326690825492,0,2.0,0.7169103701747951,2,11.0,0.6777530328077619,0,2.0,0.5258407630608768,2,14.0,0.38448353177803923,0,12.0,0.6171202570109627,1,11.0,0.600507518227282,0,7.0,0.12451120858186557,0,2.0,0.5993933513698447,0,8.0,0.7998684214557821,11,140.0
50.0,136,0,16,0,136,0,60.0,0.4411764705882353,8.701419469237385,1,4.0,0.6751291013800638,0,4.0,0.6355192088625204,3,20.0,0.39031810816461515,1,7.0,0.6647447666974077,0,0.0,0.9379018611167983,0,24.0,0.7334917850032318,0,2.0,0.8170883465561359,0,2.0,0.907183440448901,1,7.0,0.4122250581798249,0,0.0,0.942876868722778,4,25.0,0.6084016723614363,1,10.0,0.503704359548219,2,11.0,0.2177046252722259,0,4.0,0.7777306308262156,3,13.0,0.6648441741234584,0,4.0,0.641997220623049,16,137.0
