step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,16,0,0,0,16,0,0.0,0.0,12.575480759248993,0,0.0,0.9346780205212465,0,0.0,0.9320802509388938,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9303506085207178,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9410517974514176,0,0.0,0.9390436228613789,0,0.0,0.9387284639117099,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.939821295263372,0,0.0,1.0,0,0.0
10.0,32,0,0,0,32,0,0.0,0.0,12.95892984741332,0,0.0,0.9177831094299611,0,0.0,0.9384447320991742,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9406909339809916,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9422355883046714,0,0.0,0.9463964342296493,0,0.0,0.9484886100514895,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9466432999367123,0,0.0,1.0,0,0.0
15.0,40,0,1,0,40,0,1.0,0.025,11.92818555181592,0,0.0,0.9125308178061551,0,0.0,0.7527571264199366,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7668390304311646,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.948267407379913,1,1.0,0.6893765905886715,0,0.0,0.9485115492149081,0,0.0,0.9719176229939375,0,0.0,0.9737449850861029,0,0.0,1.0,0,0.0,0.9587874286241984,0,0.0,0.9240443610858513,1,1.0
20.0,56,0,9,0,56,0,22.0,0.39285714285714285,10.105424695522018,2,3.0,0.6958507495653616,3,5.0,0.5741516066401933,0,0.0,1.0,0,0.0,1.0,2,5.0,0.4989633361383988,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9222701624753717,2,9.0,0.5027530597403894,0,0.0,0.8763573975078757,0,0.0,0.9145499628465744,0,0.0,0.9644814913634607,0,0.0,1.0,0,0.0,0.9630010549273608,0,0.0,0.9460394508388977,9,22.0
25.0,72,0,9,0,72,0,41.0,0.5694444444444444,8.810504563481672,3,16.0,0.6509616612469691,4,23.0,0.5384615924801,0,0.0,0.9374982629100966,0,0.0,1.0,0,3.0,0.5428997349331014,0,2.0,0.5113678581339154,0,0.0,1.0,0,0.0,1.0,1,1.0,0.5314773037264562,0,3.0,0.5619374326025082,0,0.0,0.7495902161912198,0,0.0,0.9022140430129153,0,0.0,0.9198748168770267,0,2.0,0.402931704052705,1,1.0,0.6991626362334703,0,0.0,0.6633264177009485,9,51.0
30.0,80,0,10,0,80,0,40.0,0.5,9.013623248770852,0,11.0,0.5979118393915631,1,23.0,0.6120420676001159,0,0.0,0.9232200118973819,0,0.0,1.0,0,0.0,0.897603384601608,0,4.0,0.8094052814532536,0,0.0,1.0,0,0.0,1.0,4,17.0,0.4701434087121111,0,0.0,0.919055149078827,1,9.0,0.6069720645051079,0,4.0,0.7886954141906524,0,0.0,0.8859546362700734,0,4.0,0.8282237808532317,2,10.0,0.3652612323970034,2,4.0,0.037421520840362245,10,86.0
35.0,96,0,15,0,96,0,61.0,0.6354166666666666,9.260097644998197,2,5.0,0.6935722737151221,2,4.0,0.571577921468268,0,0.0,0.9564729522251683,0,0.0,1.0,1,2.0,0.6807873232597548,0,2.0,0.8810617486219776,0,0.0,1.0,0,0.0,1.0,0,14.0,0.5010594157117793,1,1.0,0.7697471066857098,1,5.0,0.7667624282476883,0,2.0,0.7520554513819673,0,2.0,0.8490814720393427,0,4.0,0.9127479447875345,5,32.0,0.35495788707707543,3,18.0,2.8803052302892938e-05,15,91.0
40.0,112,0,17,0,112,0,96.0,0.8571428571428571,8.379827160457145,0,2.0,0.616758107233866,0,10.0,0.44703178083829714,0,4.0,0.41616519737343594,0,0.0,0.9369997055436192,2,10.0,0.5564946063807102,0,0.0,0.7847962567874323,0,0.0,0.9323087560490464,0,0.0,1.0,1,4.0,0.6321089521056724,2,7.0,0.5530589475577239,2,12.0,0.7278903385474624,2,7.0,0.6630068633513075,1,6.0,0.5435973031492669,0,0.0,0.8842706451545185,7,62.0,0.34946740913934976,0,7.0,0.25303024624815423,17,131.0
45.0,120,0,13,0,120,0,55.0,0.4583333333333333,8.421684532528019,3,10.0,0.6198902766083519,3,14.0,0.6315817738921042,0,4.0,0.9481270633679447,0,0.0,0.9229953617283616,0,3.0,0.5937129734508357,0,4.0,0.4223584650934882,0,0.0,0.8973791878845153,0,0.0,1.0,1,9.0,0.815463222727195,0,3.0,0.6242397417820779,0,5.0,0.46299986575860097,0,6.0,0.4725965269336916,4,25.0,0.5329498658584544,0,4.0,0.4091926518717518,2,58.0,0.38815962490159617,0,4.0,0.6261396230358613,13,149.0
50.0,136,0,19,0,136,0,66.0,0.4852941176470588,9.135636384212283,1,5.0,0.6183024743530409,4,33.0,0.6050541663829475,0,4.0,0.9614004709960732,0,0.0,0.8744024688971327,0,0.0,0.966000690874334,0,4.0,0.9042950397842078,1,1.0,0.6925022341988654,0,0.0,0.9237375236367042,1,3.0,0.8331891754952956,0,0.0,0.9573529309220496,6,27.0,0.3649709640301479,5,18.0,0.3984268835394631,0,20.0,0.5976371492390671,0,6.0,0.7974828118256541,1,13.0,0.5503613169202853,0,4.0,0.8146447896455449,19,138.0
