step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,2,0,0,0,2,0,0.0,0.0,11.867518482671585,0,0.0,0.842164852616031,0,0.0
20.0,2,0,0,0,2,0,0.0,0.0,13.846603474589667,0,0.0,0.9830650121174951,0,0.0
25.0,2,0,0,0,2,0,0.0,0.0,13.838638000316589,0,0.0,0.9819935333047977,0,0.0
30.0,3,0,0,0,3,0,0.0,0.0,13.227836727986203,0,0.0,0.9382184802272352,0,0.0
35.0,4,0,0,0,4,0,0.0,0.0,13.118170027454013,0,0.0,0.9673622199887428,0,0.0
40.0,5,0,0,0,5,0,0.0,0.0,13.275515405257048,0,0.0,0.9774000517596116,0,0.0
45.0,6,0,0,0,6,0,0.0,0.0,13.172948702975539,0,0.0,0.9791890788360975,0,0.0
50.0,6,0,0,0,6,0,0.0,0.0,13.133288973194562,0,0.0,0.9769697798507218,0,0.0
55.0,8,0,0,0,8,0,0.0,0.0,12.742014697555813,0,0.0,0.9446541220700854,0,0.0
60.0,10,0,0,0,10,0,0.0,0.0,12.867240159095928,0,0.0,0.9523187169284466,0,0.0
65.0,12,0,0,0,12,0,0.0,0.0,13.038933506305876,0,0.0,0.9532918852564647,0,0.0
70.0,12,0,0,0,12,0,0.0,0.0,12.459049565270691,0,0.0,0.8995851799290325,0,0.0
75.0,14,0,1,0,14,0,5.0,0.35714285714285715,12.484946933678463,1,5.0,0.8998586412112584,1,5.0
80.0,14,0,1,0,14,0,10.0,0.7142857142857143,12.586486225411536,1,10.0,0.9059998829436776,1,10.0
85.0,16,0,2,0,16,0,16.0,1.0,11.478069819495849,2,16.0,0.8231530994467064,2,16.0
90.0,16,0,2,0,16,0,26.0,1.625,11.772052494825552,2,26.0,0.8465181752476867,2,26.0
95.0,20,0,3,0,20,0,38.0,1.9,10.974552064057857,3,38.0,0.7897967212310096,3,38.0
100.0,24,0,4,0,24,0,54.0,2.25,10.931579507709671,4,54.0,0.77864586179995,4,54.0
