step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,2,0,0,0,2,0,0.0,0.0,11.852691719774157,0,0.0,0.7947947258454862,0,0.0
20.0,2,0,0,0,2,0,0.0,0.0,14.547225893087468,0,0.0,0.9740439801142402,0,0.0
25.0,2,0,0,0,2,0,0.0,0.0,14.58810304293527,0,0.0,0.9762024536776465,0,0.0
30.0,3,0,0,0,3,0,0.0,0.0,13.917634314482576,0,0.0,0.9584784548935371,0,0.0
35.0,4,0,0,0,4,0,0.0,0.0,13.524578332596128,0,0.0,0.9148252248486594,0,0.0
40.0,5,0,0,0,5,0,0.0,0.0,13.91900670164299,0,0.0,0.9648846741293167,0,0.0
45.0,6,0,0,0,6,0,0.0,0.0,13.898567873073517,0,0.0,0.9634264809972367,0,0.0
50.0,6,0,0,0,6,0,0.0,0.0,14.18150636367596,0,0.0,0.9820390242257941,0,0.0
55.0,8,0,0,0,8,0,0.0,0.0,13.534114761526139,0,0.0,0.9372925934797943,0,0.0
60.0,10,0,0,0,10,0,0.0,0.0,13.410782863922453,0,0.0,0.9357285710458161,0,0.0
65.0,12,0,0,0,12,0,0.0,0.0,12.632815593972547,0,0.0,0.8863732106252139,0,0.0
70.0,12,0,1,0,12,0,1.0,0.08333333333333333,12.020753282617834,1,1.0,0.888770410343314,1,1.0
75.0,14,0,1,0,14,0,6.0,0.42857142857142855,12.4541464111895,1,6.0,0.9022279846761537,1,6.0
80.0,14,0,1,0,14,0,11.0,0.7857142857142857,12.672995642307265,1,11.0,0.9004469423862459,1,11.0
85.0,16,0,2,0,16,0,18.0,1.125,10.988671075657447,2,18.0,0.7693170798110552,2,18.0
90.0,16,0,3,0,16,0,32.0,2.0,11.261002502816485,3,32.0,0.7877753750017321,3,32.0
95.0,19,1,3,0,19,0,47.0,2.473684210526316,10.9635424797761,3,47.0,0.7724393493872583,3,47.0
100.0,24,0,5,0,24,0,66.0,2.75,10.370384377473721,5,66.0,0.7381950162524206,5,66.0
