step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,2,0,0,0,2,0,0.0,0.0,11.792809136852156,0,0.0,0.813095130109508,0,0.0
20.0,2,0,0,0,2,0,0.0,0.0,14.277080866363587,0,0.0,0.9837699708446211,0,0.0
25.0,2,0,0,0,2,0,0.0,0.0,14.271033165191522,0,0.0,0.9828191875981949,0,0.0
30.0,3,0,0,0,3,0,0.0,0.0,13.483222090969631,0,0.0,0.9514204214935972,0,0.0
35.0,4,0,0,0,4,0,0.0,0.0,13.267978648313859,0,0.0,0.9262362328137173,0,0.0
40.0,5,0,0,0,5,0,0.0,0.0,13.718446569500362,0,0.0,0.9453112173026437,0,0.0
45.0,6,0,0,0,6,0,0.0,0.0,13.900476436866938,0,0.0,0.955218585259951,0,0.0
50.0,6,0,0,0,6,0,0.0,0.0,14.366844091119185,0,0.0,0.9871948010709345,0,0.0
55.0,8,0,0,0,8,0,0.0,0.0,13.491519783985906,0,0.0,0.9488707474023556,0,0.0
60.0,10,0,0,0,10,0,0.0,0.0,13.354840009938698,0,0.0,0.9427129319065324,0,0.0
65.0,12,0,0,0,12,0,0.0,0.0,13.139411244938335,0,0.0,0.9209792590825122,0,0.0
70.0,12,0,0,0,12,0,0.0,0.0,12.94956706217262,0,2.0,0.8993123819788983,0,2.0
75.0,14,0,0,0,14,0,0.0,0.0,13.07453122427658,0,0.0,0.968887312419673,0,0.0
80.0,14,0,0,0,14,0,0.0,0.0,13.451769575263828,0,0.0,0.9814875326360574,0,0.0
85.0,16,0,0,0,16,0,0.0,0.0,12.87935582681838,0,0.0,0.9089664871514446,0,0.0
90.0,16,0,1,0,16,0,1.0,0.0625,12.072048736247169,1,3.0,0.8271750092234573,1,3.0
95.0,20,0,1,0,20,0,6.0,0.3,12.045157645420225,1,6.0,0.8645226975201266,1,6.0
100.0,24,0,1,0,24,0,11.0,0.4583333333333333,12.384648052070716,1,11.0,0.8860291706357419,1,11.0
